"Filename","Name","Side","Sha512","Source","Confidence"
"jei-1.20.1-forge-15.49.0.188.jar","jei-1.20.1-forge-15.49.0.188","both","7e7b26379f43a76c091697be92ba4ebd059be4c5fc8a60f1e93a2092002097ce47ad5245ef35fb37b123bb61a0e6d3a96ba4aac9ef3b013fc7a6954577d9a2e5","https://cdn.modrinth.com/data/u6dRKJwZ/versions/hVXQAD0D/jei-1.20.1-forge-15.49.0.188.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"JustEnoughProfessions-forge-1.20.1-3.0.1.jar","Just Enough Professions (JEP)","client","b1637b0cd3cf8062cada8a13e7d49ed15b7a2ff6c1502c8ba044c2c7cad3c07f1312d50f997405da658695b0e7ddcb916074b5c2da23db36b5391ae88a94d80e","https://cdn.modrinth.com/data/kB56GtWA/versions/ANKVJC3T/JustEnoughProfessions-forge-1.20.1-3.0.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"JustEnoughResources-1.20.1-1.4.0.247.jar","Just Enough Resources (JER)","client","84568db84d4486e70ddd06c280b6ec69657d53e99cdd1d974db40bf53397ce2fd371e8dd0567fd06f757f2bb6e802a5c54de73f70033f9236dad04b316d33462","https://cdn.modrinth.com/data/uEfK2CXF/versions/jW52tbTk/JustEnoughResources-1.20.1-1.4.0.247.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"justzoom_forge_2.1.1_MC_1.20.1.jar","Just Zoom","client","f74d01e2085f3242029dfc4dc0b49599679e36334c1dc0fcb76e75f229f49705ef0538cc06004ee6e4e909c7ff027be818a4daf5cf9c7437537e6adc754d2879","https://cdn.modrinth.com/data/iAiqcykM/versions/HrSzoCLd/justzoom_forge_2.1.1_MC_1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Kambrik-6.1.1+1.20.1-forge.jar","Kambrik-6.1.1+1.20.1-forge","both","6f19e23f0ec7f542e71d95239a322f5453cb50e6890f95c9152472cc7629b28fdcf3e4eab5a00bc768f893238fd65cd91230b5ecb8debc14b30d6721b5b0923d","https://cdn.modrinth.com/data/zfbCkvdZ/versions/er56DwLJ/Kambrik-6.1.1%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"konkrete_forge_1.8.0_MC_1.20-1.20.1.jar","Konkrete","both","df79a0c64da14ca2b27dc04a72d85ce5c8e7c498e7b72da4d7bfddd592bb4bac165e70afe33fac97446e4996fffd8003350df07ede2a77233dddec77b8ff0ee7","https://cdn.modrinth.com/data/J81TRJWm/versions/skYziQQL/konkrete_forge_1.8.0_MC_1.20-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"kotlinforforge-4.12.0-all.jar","Kotlin for Forge","both","767f40030ed4b370a3838fa65ae1b79974f31979342fff7cc834a0d5f39eb28612642519352ff2a1dd5226ce1f745f8b3156ee3625ffde01219137d064c1ee40","https://cdn.modrinth.com/data/ordsPcFz/versions/Zsh14XeQ/kotlinforforge-4.12.0-all.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"labels-1.20-2.0.0.jar","Storage Labels","both","a069d8670bc6747b446bf2de1b917145112b33ab0734983bcb6810a984d026a5edb28f75a3424dbccc3299d2ffe08513c5668aa5c3658ee7a696f692ad30f3fd","https://cdn.modrinth.com/data/x6r7yhfi/versions/euTZP75U/labels-1.20-2.0.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"LeavesBeGone-v8.0.0-1.20.1-Forge.jar","Leaves Be Gone","both","7e209ccfcc438bec934556132ec7bb48dcf7db55611fd0e26a72f19b6a7c07e8a5103408e5e2d46b825979944a2208ba5dc28b95a0e3c4f6a78d8494e1d9780a","https://cdn.modrinth.com/data/AVq17PqV/versions/slScQFdb/LeavesBeGone-v8.0.0-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"letmedespawn-1.20.x-forge-1.5.0.jar","Let Me Despawn","both","22e5e7a3e4eb1e238ff420108f6fb138e2fc47335a8fbe4cef093cef32d7aaf710de00ba0450bfee570aa2857989b0e9d7abb8600720386e185ffac5670505c1","https://cdn.modrinth.com/data/vE2FN5qn/versions/1VmupN41/letmedespawn-1.20.x-forge-1.5.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"letsdo-herbalbrews-forge-1.0.12.jar","letsdo-herbalbrews-forge-1.0.12","both","68db55593718c1998f06eb023cef456106a7f8c357288af1036c303fc9a9bb0018b19bef159e004c0b60ed20eed9fbb3107f0f5b3035d682111b92c0f4cdd86c","https://cdn.modrinth.com/data/Eh11TaTm/versions/qKfEj2BA/letsdo-herbalbrews-forge-1.0.12.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"lootr-forge-1.20-0.7.35.94.jar","Lootr","both","a04c6371376bfdac2b10cbb2bb9af7ded10ac26faaeb252b59aab2f02c2b2064c2c4ab665fb6ea218243e89d6f237d878c6951638bb948edead2c0a604dd023a","https://cdn.modrinth.com/data/EltpO5cN/versions/mWTXC1ZX/lootr-forge-1.20-0.7.35.94.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Luminous Butterflies V1.2.1 - Forge 1.20.1.jar","Luminous: Butterflies","both","ce991daaa5b34b643fa3e0ae4e6eb8c83d8180048a8023d745a1bb9708dd06973e6f9c3360ccda1ee53ad10bed0ce0e2fffc124f6ef53df5493079918251ec31","https://cdn.modrinth.com/data/yoTUVxcS/versions/y0a4N3Co/Luminous%20Butterflies%20V1.2.1%20-%20Forge%201.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"make_bubbles_pop-0.3.0-forge-mc1.19.4-1.20.4.jar","Make Bubbles Pop","client","6ab26e1d12a167feb9f70aacbf8acf31cadd0c67a19403bc9e8e0a32c162431a84fade26b55c1fd56affe4b3546a216462903217a66a05256f55e8db661e58b6","https://cdn.modrinth.com/data/gPCdW0Wr/versions/B7ndPMxE/make_bubbles_pop-0.3.0-forge-mc1.19.4-1.20.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Mantle-1.20.1-1.11.104.jar","Mantle","both","4b05eb01769d3cc299dbfc94c2d4f8d76192e839b53bf83109dd5e72d0dae67f188ffcdefb4683b073fc78fc19e86d84e04023f6ad7542e628817fabacf6db78","https://cdn.modrinth.com/data/Cg6Uc79H/versions/SOJzuYxC/Mantle-1.20.1-1.11.104.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-bridges-3.1.2-mc1.20.1forge.jar","Macaw","both","931fa9077b5a7b286de7c08bf885e393c5632ebb499b0ff5a8d0dfe8b39edd42f6705f51e5755af7dc6a74eb08023ebf2001fe87d064aa9584057d52714815ce","https://cdn.modrinth.com/data/GURcjz8O/versions/KImk0Oo1/mcw-bridges-3.1.2-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-doors-1.1.5-mc1.20.1forge.jar","Macaw","both","dc9180f0cfb049907be62a3d6429b7c469b4d7a44c1c5a8b9617aa673843f880c354febf22a22d4a995ea2ec9e5a75bb4628dc499bfb4a199b2b9e6a9ba39e26","https://cdn.modrinth.com/data/kNxa8z3e/versions/n8BlIUm3/mcw-doors-1.1.5-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-lights-1.1.5-mc1.20.1forge.jar","Macaw","both","7da79e0c8fd7e0ac75aaf27a67b02f5d828b1d16d0c7536b65c9e0937f692b500bf90ea18ba8912d375d94fc271ba31897c0fa58e29dad4b76be67cb9a525d95","https://cdn.modrinth.com/data/w4an97C2/versions/H1a9Tx4h/mcw-lights-1.1.5-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-mcwfences-1.2.1-mc1.20.1forge.jar","Macaw","both","092afb73ed251fb4261c537bebe1a01bb3e6a96775f4a2244ec21927486955fe240e053ec23b6b575a994ef80e70a27130beb92f3de6ddf71b1d06ddeeba53ef","https://cdn.modrinth.com/data/GmwLse2I/versions/HnyfcyJ9/mcw-mcwfences-1.2.1-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-mcwwindows-2.4.2-mc1.20.1forge.jar","Macaw","both","904a1aba082944f14dd012704b5867e1da2ba51e0139c209c7dcd0303bb170f05d78626027dceec2a2d6cf607f6f1324646637d32d12bc085617d9e60fd9072c","https://cdn.modrinth.com/data/C7I0BCni/versions/SSIlzrPf/mcw-mcwwindows-2.4.2-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mcw-roofs-2.3.2-mc1.20.1forge.jar","Macaw","both","ff7d8be7efb2c427dba8898ed181804b93d2d7523227a190a4c100370f485e5e734c83930b6888652c9469bf01b89a3c7fd2cd00e37c5b6021ec9bd3aa6ea3e3","https://cdn.modrinth.com/data/B8jaH3P1/versions/31e80GhE/mcw-roofs-2.3.2-mc1.20.1forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mint-lib-0.4.0.jar","MINT Lib","both","8741da0123cd4bd89ecfa35e167d9ec34d0469212985d712a6e4156424d8155f2206a77ce1300d4f51f84b3bcf2c17d66824344650abbe98a00b486271df1f5c","https://cdn.modrinth.com/data/dNaBx7Ep/versions/KcvMTH2U/mint-lib-0.4.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"MobLassos-v8.0.1-1.20.1-Forge.jar","Mob Lassos","both","4ff6bb79444e9188c6d93849b5082855a3f5a306e0b72fb6b39c5ada418de4d266b38a04a5b9613545792e1fc6b0040fd6398d9bb98a6529929395348f2d5db9","https://cdn.modrinth.com/data/ftOBbnu8/versions/9ocXWaBc/MobLassos-v8.0.1-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"modernfix-forge-5.27.72+mc1.20.1.jar","modernfix-forge-5.27.72+mc1.20.1","both","e0ee879d3a5a79f54594ca0bbf2882c91a6432b768794a4134b18eec814dad1e087695568cc691e5efb76474d1e724196ddc6f53d20b2e5dc7ba7311d8d52172","https://cdn.modrinth.com/data/nmDcB62a/versions/X5IBt7e3/modernfix-forge-5.27.72%2Bmc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"moonlight-1.20-2.16.34-forge.jar","Moonlight Lib","both","a83c960d783314f1d423a16225f92835429e1276ae0549698cf3560afae8ba05a0c54694e048d3fc05188216414fb268838992e480648e1e568e58c29eb995da","https://cdn.modrinth.com/data/twkfQtEc/versions/43kjMXMx/moonlight-1.20-2.16.34-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"more_villargers-2.5.8-forge-1.20.1.jar","More Villagers","both","8b122ffbc8e69063257fe9b89251a32ed22d7e848ca2ee34aecde019037ef61517006d5f484d94f77c8df4a25fc3f8299fb5d134027cc2beb19a7c08d4bd0633","https://cdn.modrinth.com/data/ghTSyem0/versions/3BzuQynG/more_villargers-2.5.8-forge-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"morehitboxes-forge-1.20.1-1.9.2.jar","More Hitboxes","both","4540869971009de3cc2c895a61fa1b84a715245202788df7124b6f5a31b82ca9854a2f1a8f14e8033d24669557cf31469d7ce61a0a4c68e90f3cfb83acc007f9","https://cdn.modrinth.com/data/BOVAW87Z/versions/dPJQUPu9/morehitboxes-forge-1.20.1-1.9.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"moremobvariants-forge+1.20.1-1.3.0.1.jar","More Mob Variants","both","89533a181f491452c306f29ffbae175fe5aae4912ec58199c93d2e5479b3b7db6525fc1261380b9ff2ce0b114520180e66ef52dd192d3d7258aff43af5eac86e","https://cdn.modrinth.com/data/JiEhJ3WG/versions/qtpseir7/moremobvariants-forge%2B1.20.1-1.3.0.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"MouseTweaks-forge-mc1.20.1-2.25.1.jar","Mouse Tweaks","client","a3bb0272c0a1a3be9250dfee030bb8f86217fa6a32bd534be8c940fdd8c466c800c2df85874877983ced36ecfc28c8ced6c0d42107c1ab621385b4be9a7c65eb","https://cdn.modrinth.com/data/aC3cM3Vq/versions/7JVXOe3K/MouseTweaks-forge-mc1.20.1-2.25.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"mowziesmobs-1.8.2.jar","Mowzie","both","c1c5f7b8cba4dbbe57f8eb7150bea94a72076ef4ae923adf7fe1147eef703e4fedc7914a12d51fb4152faccaad94c4053ce3ff21cca8905bf2da17de61db43b0","https://cdn.modrinth.com/data/BFbX9xcm/versions/acYEfsJa/mowziesmobs-1.8.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"naturalist-5.0pre3+forge-1.20.1.jar","Naturalist","both","6a03e808a1cf88ef4208af58e39858ae501b0746b99c9d39273c414f9fe7db6751444c32b749beedc184deff4bfae10ed23e6143b83b03113c56320844a577db","https://cdn.modrinth.com/data/F8BQNPWX/versions/Cx95h37p/naturalist-5.0pre3%2Bforge-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"NaturesCompass-1.20.1-1.12.0-forge.jar","Nature","both","885671553f322c3125557343a66260b0723e6ad474d6786b1f252712162fee6175666f6ec640969dd9e0e09a26e95a69c3ab3626d78341644d3c0c86a244939c","https://cdn.modrinth.com/data/fPetb5Kh/versions/eRSDvCjN/NaturesCompass-1.20.1-1.12.0-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"neapolitan-1.20.1-5.1.0.jar","neapolitan-1.20.1-5.1.0","both","490fd228c449922e71d942b3886473a0873b131e4cbe4525819196aa5d453231bf2521f55ecf12630130bf5011e17a5d9cf60829128062d9841cc1f3a48c0afb","https://cdn.modrinth.com/data/InYMuiQt/versions/AC9UEwPQ/neapolitan-1.20.1-5.1.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"nethersdelight-1.20.1-4.0.jar","Nether","both","3146b9438caac5e148748beed7e7f1a5e446c40ca826e476e46fb623175b2bd58c1f4a74cab4a08dd1749add5d088440217ad68dd0b800d1ac8938582d2e81b9","https://cdn.modrinth.com/data/Vv0RM7WN/versions/MTDQhZd2/nethersdelight-1.20.1-4.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"notenoughanimations-forge-1.12.4-mc1.20.1.jar","Not Enough Animations","client","5245a660bad8f19dc5b69c0d173c92a50ec4d223cacf8809011f88eb798462a41376cf85733cb367983ca9ef97a191caf44e2ca0383c72117f586224bcace1fe","https://cdn.modrinth.com/data/MPCX6s5C/versions/buSDqSfQ/notenoughanimations-forge-1.12.4-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Nullscape_1.20.x_v1.2.8.jar","Nullscape","both","fcd11f20ab1b374a219e915156c8439f2d6fcabb060406f4d0a11392f945228e1c6e375f8e9e3048ac01c3a351c88bde4327e1f958bfd5ef4ab81c178f9e35da","https://cdn.modrinth.com/data/LPjGiSO4/versions/QsRKydVt/Nullscape_1.20.x_v1.2.8.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"obscure_api-18.jar","Obscure API","both","c266efd30b8814166b457e421517c1afebdab1b3406d863acc894e778287482c2b0e63133d7fdf05c5758c480f65c008b70e6f67f82eac22c8dbb4dce5b369ce","https://cdn.modrinth.com/data/fU7jbFHc/versions/7sZmDObM/obscure_api-18.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"oceansdelight-1.0.2-1.20.jar","Ocean","both","64ba0396d7168c73c810c8aefc135eebd7c2d5780e482fb36e96de87d0f226625b3ebb4249372b896ededa335895efda5d134846522e2e45c0a8d3a97ae2bf93","https://cdn.modrinth.com/data/DGiq4ZSW/versions/9jLLNENb/oceansdelight-1.0.2-1.20.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"OctoLib-FORGE-0.5.0.1+1.20.1.jar","ShatterLib | OctoLib","both","e0bbe3a999f3a8c32b7dc0fd5bae61f62915dc5be40ac97a777f0784cdfaaed74b74f48cd407b9a8abb081ff331fbd272c9d4e08125f48f091435c926468d5c6","https://cdn.modrinth.com/data/RH2KUdKJ/versions/HZ7KmyXp/OctoLib-FORGE-0.5.0.1%2B1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"oculus-mc1.20.1-1.8.0.jar","Oculus","client","1bb4ac77400d6684347988ed298a692c2cb15cf7923693607eb8739b171a20fef7412259e9e157111d9ce21779badab386029956f7d2283a9e611722a373e9d5","https://cdn.modrinth.com/data/GchcoXML/versions/iQ1SwGc3/oculus-mc1.20.1-1.8.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"packetfixer-3.3.2-1.18-1.20.4-merged.jar","Packet Fixer","both","916501acefab2a33f7b5438375dec0c3d523975d82c807c98496227c107c1efd57c95d9e1501d657513324a9ad617eb8ef7e963921263389af896da55dc707a9","https://cdn.modrinth.com/data/c7m1mi73/versions/9F4NGhGR/packetfixer-3.3.2-1.18-1.20.4-merged.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"particlerain-4.0.0-beta.10+1.20.1-forge.jar","Particle Rain","client","65b2cf92224f3d4d4a33b2603fe4576410b5fa3bd6023711fcb8359922e15b883f5a1c1bba9756825690a752dc3a143b17f151494fe9d4bb9924dd04e3e744c8","https://cdn.modrinth.com/data/nrikgvxm/versions/t4FtGT1K/particlerain-4.0.0-beta.10%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Patchouli-1.20.1-85-FORGE.jar","Patchouli","both","15aedda4efcc553d5e3c83aa867b62554bc2fab298b43f55ed324e10507a3605f0ec2c59c01476e6d80b2a49275ef080142e43a6e663f9463b62f520960fc203","https://cdn.modrinth.com/data/nU0bVIaL/versions/94dtOLgZ/Patchouli-1.20.1-85-FORGE.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Pehkui-3.8.2+1.20.1-forge.jar","Pehkui","both","e4660f0b5af6bfe2902ab39a6fbfa911856e0567bffc47842b482731da373afa4424b9e7cf47c61a0c2107445520475053709a6671d9eb4b7f4b55597729af3f","https://cdn.modrinth.com/data/t5W7Jfwy/versions/SQpqSgAE/Pehkui-3.8.2%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"PickUpNotifier-v8.0.0-1.20.1-Forge.jar","Pick Up Notifier","client","3cddd0e7cd2527bf9483c2a4a40eb1d1e650c806fdfd3bcdf55cffdcc0575ca71d56a50d8d09cca63793e3da6b22436b636702755e0644beb4b0051f039a2dda","https://cdn.modrinth.com/data/ZX66K16c/versions/LojgSWbd/PickUpNotifier-v8.0.0-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Placebo-1.20.1-8.6.3.jar","Placebo","both","c23990465e26336f476c3b05a897bcf0c8660ae7338756b325f6bf81d0dee34b609474c62293f394acac818637ab03f92c776d104c8b8e86f3786395f5c4d623","https://cdn.modrinth.com/data/tCkE8p2N/versions/6SkuAGoz/Placebo-1.20.1-8.6.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"polymorph-forge-0.49.10+1.20.1.jar","Polymorph","both","c36b4c3b893fa01619cf03750878913f37b59854282cd25ff61a8a81da59f0d8f0cb42da8da1e2ab20d0d86f8e0ad6e9bdf69925d1336a03fd23dbf9b232fe87","https://cdn.modrinth.com/data/tagwiZkJ/versions/UZBKtFyR/polymorph-forge-0.49.10%2B1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Presence Footsteps [FORGE] 1.0.0.jar","Presence Footsteps [FORGE]","client","a90b22b73530588330125bb52a077fb2bf1be6851e923b850f201abf9c4ec0a596b91c054ea3693b9ba6214ed19567c4484198dce1ca3d2bef35ac0801f2a9ea","https://cdn.modrinth.com/data/dLfueQtY/versions/mru6MmJT/Presence%20Footsteps%20%5BFORGE%5D%201.0.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"productivebees-1.20.1-12.6.0.jar","productivebees-1.20.1-12.6.0","both","5079bf8ed7e73149a0c6f78026506f32c91ca392f402f52beb40140d7c7d08e40a27e463dc8b34d06c5f8f50599be0dd7dd71cc0b86f78d039c48424c2329951","https://cdn.modrinth.com/data/jH6iiqkd/versions/mywVOObd/productivebees-1.20.1-12.6.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"PuzzlesLib-v8.1.33-1.20.1-Forge.jar","Puzzles Lib","both","4e0a6243f70a7f99bb631940bfeca49f31b13ec34f338d994fe129f0445e738ffd925e5c440f4e6bf822f9013bb8c2156de6dfcd62741d85c3ca3e8221d86a19","https://cdn.modrinth.com/data/QAGBst4M/versions/mIyVGf3d/PuzzlesLib-v8.1.33-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Quark-4.0-462.jar","Quark","both","585b182ccd51066e841141c9bc74fe8b820df86119828b7542b56771c3fcaf8bcc92f9d67f4e87736e82a45bb9166f71c015b95e230f964215290707b6475eed","https://cdn.modrinth.com/data/qnQsVE2z/versions/DijQLauD/Quark-4.0-462.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"rechiseled-1.2.5-forge-mc1.20.1.jar","Rechiseled","both","3e09dd0b4bd4fb983698cad19a1c4ff9e9ec50c78dc3ca6f272bb54eabeb038676bc7b9ff0c7440f9b267241a3b545befa4e51aa8adc2a97f68e2ee47e53ec55","https://cdn.modrinth.com/data/B0g2vT6l/versions/yM2eLjQ4/rechiseled-1.2.5-forge-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"rechiseledcreate-1.1.1-forge-mc1.20.jar","Rechiseled: Create","both","c654b5124e59ad80155e11754d62d4bc25b23aca9cf151afe19dd7694fb8dd60f6d8850a37053e89de7262c570580313f454080104c43da8149c72595b75caa0","https://cdn.modrinth.com/data/E6867niZ/versions/y67Ftzhj/rechiseledcreate-1.1.1-forge-mc1.20.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"relics-1.20.1-0.8.0.13.jar","Relics","both","b3fae37b4677c9b3488b9c3059abe428c0e0b066e395120ed7936dc70fe7dd5a828c0c663d17c3a8c59fb5d5316b07427a6afe2fac39de98a12430101d25a37a","https://cdn.modrinth.com/data/OCJRPujW/versions/C7tM1LJR/relics-1.20.1-0.8.0.13.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"repurposed_structures-7.1.24+1.20.1-forge.jar","Repurposed Structures (Neoforge/Forge)","both","a20f963f915c2281a6bf0c7fb300f2dabf644ae7a44c69df7031cb886cf221488439b326ba79b1b5c1f564c324f8ea88df462b0db79c565d074853c8bb8a2528","https://cdn.modrinth.com/data/QDNS5oAT/versions/IOFBvdFx/repurposed_structures-7.1.24%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"resourcefulconfig-forge-1.20.1-2.1.3.jar","Resourceful Config","both","2e05fe27529d00d7808a83dbe0c475a0fb96a20ebfd5c9767f4cc8dcd9a865e20a18de41fb9ed710e5cd2e0211c30303b43c1f22702af1d50ee7212ad83a54d3","https://cdn.modrinth.com/data/M1953qlQ/versions/DERs8u7v/resourcefulconfig-forge-1.20.1-2.1.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"resourcefullib-forge-1.20.1-2.1.29.jar","Resourceful Lib","both","8dbe951d431545a7d18081a8b11a52a248e6d8ff9862ae6462b0f5a6f57ff523af12704c3adb071ae99a7c5c1dd895bd7875dea59f9c4956c1597a668b6e8820","https://cdn.modrinth.com/data/G1hIVOrD/versions/OhsHaCcW/resourcefullib-forge-1.20.1-2.1.29.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Ribbits-1.20.1-Forge-3.0.5.jar","Ribbits","both","d82ffa954886abd2971672ff530e3778319a8a1e6630ca55fc9a58a1e7a8f294fbd5c9fd7752123980468bda7e28363a4c724e5d8da89d237e3c2d5ae4cbe189","https://cdn.modrinth.com/data/8YcE8y4T/versions/RCsQFeua/Ribbits-1.20.1-Forge-3.0.5.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"rightclickharvest-forge-4.6.1+1.20.1.jar","RightClickHarvest","both","4c547c9ab385b2ea3f942f61fd8febe1b683f06c4e8bfb0d17b8089e1d3377402a2feda5c9af1799b6e13c6e3db0925dc52b498f4cf3bc115b36a353ec68e168","https://cdn.modrinth.com/data/Cnejf5xM/versions/NFxivT5s/rightclickharvest-forge-4.6.1%2B1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Searchables-forge-1.20.1-1.0.3.jar","Searchables","client","185617d6d446f3d4ef6c7d5c6ee4e2fb731a89f7495157313b21292ec6b8e3dbcc10c0379ab49ecb2d0c64d0a78df74750d7f7336d5e6c43516a7c92f278c0a2","https://cdn.modrinth.com/data/fuuu3xnx/versions/PM9yAW1G/Searchables-forge-1.20.1-1.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"seasonhud-forge-1.20.1-2.0.8.jar","SeasonHud","client","f309c55c6f3810c577e4401e35f16a0b1e4b1e1a0e81f6d5364bfba73ba3721ba7f236228acb77d86d75e5bc1de730099c19d0bc52f1c9d4842af3a3fec7d150","https://cdn.modrinth.com/data/VNjUn3NA/versions/ocbnwoWo/seasonhud-forge-1.20.1-2.0.8.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"SereneSeasons-forge-1.20.1-9.1.0.3.jar","Serene Seasons","both","038af92c577c3cf71a4cfd2a388641c7b942bee61f47982e269395eb46147083f5e492f83829ab4af6d95a7b8a7c926a6250539ff1a52d6c30970f544dc4873b","https://cdn.modrinth.com/data/e0bNACJD/versions/WMrhrybF/SereneSeasons-forge-1.20.1-9.1.0.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"shulkerboxtooltip-forge-4.0.4+1.20.1.jar","Shulker Box Tooltip","client","6e0b17ec9ad6090864b6b8eec041dc1468a2f7fa6b485df0225abfb2c074093595ed81c380e88796fcdd14cef640133236eba78b306815a173c3ea16c4876a36","https://cdn.modrinth.com/data/2M01OLQq/versions/QMp2SF1u/shulkerboxtooltip-forge-4.0.4%2B1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"skinlayers3d-forge-1.11.2-mc1.20.1.jar","3D Skin Layers","client","87f06a52665d5eec7cf7d9dcd73a94ba9aa2d0f1651578d3852afab128e17836cff76e40aa5661915ba106910cef0104a00ef04883977af74de1acc02bcecc1d","https://cdn.modrinth.com/data/zV5r3pPn/versions/4oWvC9eo/skinlayers3d-forge-1.11.2-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"sliceanddice-forge-3.6.0.jar","Create Slice & Dice","both","b6108218d933ba6b612f2018efe1329957c0cde473f07bc405f7defa76602bb2f6749763db5734ec8547e8c5c1908ef57a9c539c90c23068ed9ab5be267e73a0","https://cdn.modrinth.com/data/GmjmRQ0A/versions/KWLI8Ng7/sliceanddice-forge-3.6.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
